participant,activity,trial_id,acc_corr_xy,acc_corr_xz,acc_corr_yz,acc_mag_energy,acc_mag_fft_energy,acc_mag_iqr,acc_mag_max,acc_mag_mean,acc_mag_min,acc_mag_std,acc_x_energy,acc_x_fft_energy,acc_x_iqr,acc_x_max,acc_x_mean,acc_x_median,acc_x_min,acc_x_rms,acc_x_std,acc_y_energy,acc_y_fft_energy,acc_y_iqr,acc_y_max,acc_y_mean,acc_y_median,acc_y_min,acc_y_rms,acc_y_std,acc_z_energy,acc_z_fft_energy,acc_z_iqr,acc_z_max,acc_z_mean,acc_z_median,acc_z_min,acc_z_rms,acc_z_std,duration_s,grav_corr_xy,grav_corr_xz,grav_corr_yz,grav_mag_energy,grav_mag_fft_energy,grav_mag_iqr,grav_mag_max,grav_mag_mean,grav_mag_min,grav_mag_std,grav_x_energy,grav_x_fft_energy,grav_x_iqr,grav_x_max,grav_x_mean,grav_x_median,grav_x_min,grav_x_rms,grav_x_std,grav_y_energy,grav_y_fft_energy,grav_y_iqr,grav_y_max,grav_y_mean,grav_y_median,grav_y_min,grav_y_rms,grav_y_std,grav_z_energy,grav_z_fft_energy,grav_z_iqr,grav_z_max,grav_z_mean,grav_z_median,grav_z_min,grav_z_rms,grav_z_std,gyro_corr_xy,gyro_corr_xz,gyro_corr_yz,gyro_mag_energy,gyro_mag_fft_energy,gyro_mag_iqr,gyro_mag_max,gyro_mag_mean,gyro_mag_min,gyro_mag_std,gyro_x_energy,gyro_x_fft_energy,gyro_x_iqr,gyro_x_max,gyro_x_mean,gyro_x_median,gyro_x_min,gyro_x_rms,gyro_x_std,gyro_y_energy,gyro_y_fft_energy,gyro_y_iqr,gyro_y_max,gyro_y_mean,gyro_y_median,gyro_y_min,gyro_y_rms,gyro_y_std,gyro_z_energy,gyro_z_fft_energy,gyro_z_iqr,gyro_z_max,gyro_z_mean,gyro_z_median,gyro_z_min,gyro_z_rms,gyro_z_std,n_samples
participant_01,sit,participant_01_sit_013,0.20737941428194762,0.2500806237051018,-0.034504793849901405,6.044782233095272,3022.403157946507,1.798684928453084,28.317194050983634,2.053594165958508,0.07203913964580522,2.45861388450795,2.190880831901779,1095.4447802553352,1.2724845945578376,4.387871858149559,-0.008795113140932117,0.1241525157499009,-6.61051101580249,1.4801885643109598,1.4801624342962427,6.416586992783697,3208.306278437651,1.1255528402467319,11.024468881282386,-0.06229301231306558,0.1379305550775432,-28.1232398968999,2.533864126619013,2.5330982990763893,1.6503603701938663,825.1834726673916,1.3038140855735871,5.113593373213387,-0.01566088364530869,-0.015839938870868,-3.526553186709529,1.2847589787467601,1.2846635241158932,5.01341015625,-0.5320885655913689,0.07931587527075588,-0.6507112182593594,1.3741061968345136,687.0558356805969,1.65627161995514,4.837288235765868,1.520242539549342,0.1849247264212293,1.1722227590498802,1.7848648660620967,892.4359885387496,1.4540081527564914,3.099914628656388,-0.018806354621831556,0.2638899022183613,-3.279549243149442,1.3361207075097141,1.3359883480263204,1.3301315706442864,665.0684349866266,0.6741999450031477,4.342313770619929,-0.00890014662346505,-0.0611152155371189,-3.0331011827611896,1.1533476419771298,1.1533133011650765,0.5670834425028902,283.54285089973706,0.8145341375051758,1.9618931195148208,0.052257105704316,0.0189241808653368,-2.381475832163443,0.754860415970716,0.7530494289904814,0.014646813188263294,0.1726134636848722,0.037361148911771454,1.9072981922332042,953.6528955153914,1.4581558446851837,10.276348651924579,1.3528152921596157,0.03198907531225746,1.3810496704438997,0.9672936504883626,483.6487521239632,0.6836619742751486,4.351571459195868,0.03003031451693443,-0.0169304580079974,-2.2769991590016025,0.9839692425469144,0.9835108797000481,1.6915718666813624,845.7893030057542,0.6474635240806181,9.99596506868592,-0.031943050813583763,-0.0730099528901909,-3.163321951765103,1.3009966276576745,1.3006044235974912,1.0743626762372411,537.1834782833142,0.8622453363776338,2.309797036727772,-0.04750826498494498,0.0487768861043882,-5.57267200180547,1.0376028679023208,1.0365146772898304,501.0
participant_01,sit,participant_01_sit_014,0.35839264378998104,0.058692584714106655,-0.06226803098179024,9.255433829238807,4146.517734028096,2.280595833641809,30.117277988760588,3.2109739537331308,0.146477783538341,3.0422744500190655,4.33344083434576,1941.419854443032,2.0677876243303044,5.5681669006092696,-0.06624993020872201,0.21032020065230245,-9.072341630274192,2.082745756831213,2.081691820213972,12.022088476956556,5386.0020923624115,2.409489197069814,10.649207273073513,0.02962536258298417,0.13025864376195564,-29.463050343661344,3.4674149072565186,3.467288346382019,3.2019510711003587,1434.5030212932286,1.586061722501637,7.309187269565792,0.05514039379499987,0.12198948492029685,-6.589050762688461,1.7902490145586525,1.7893996398514107,4.50215625,-0.45084771179305805,0.1511657400462617,-0.4149232787149188,0.7036333846384352,315.23399273147857,1.3619270451273031,4.047110625227366,1.6295628608156714,0.3326502402626621,0.838828578815979,1.7845437335473886,799.491875719099,1.9999505913642475,2.7670653175448976,0.022286405832686665,0.38506833576116273,-3.0512100687336803,1.3360540473470106,1.3358681572473343,1.0623433912771014,475.93932141735587,1.0776216208234377,3.2325396500257906,-0.009214524642030363,-0.0888924847907766,-2.558594364428431,1.0307416255985202,1.0307004372159263,0.511464695321584,229.14080729786076,0.8080509539667676,1.806161765948757,-0.013232176419565552,-0.0021531675231689,-2.302939105097755,0.7152900011983828,0.7151675994629398,0.10569181737589593,0.09130893021102623,-0.0909364635888883,1.8101024538368677,810.941953625407,1.402131868616327,8.236090207887427,1.739307979250359,0.18256795717761956,1.3454004808371625,1.1194442733933312,501.52115081553353,0.7630394207369424,4.842937362791301,0.03681311345068382,-0.026083529567809398,-2.81329065413353,1.0586781752332783,1.05803793570615,2.2515686557514982,1008.7226833913202,1.5172507451692154,8.131544682929919,-0.0677845579313408,-0.14731975664241798,-4.006489215003214,1.5020530623268427,1.5005227941459265,1.4578781085592543,653.1422967204583,1.07481995698297,3.314925799134841,-0.02130049766722006,0.0992862977502397,-5.09579765654383,1.2076141021701121,1.2074262331750352,450.0
participant_01,sit,participant_01_sit_015,0.32857644269327985,-0.07974660324646593,-0.1490118176633639,9.3189031584084,4510.368303367523,2.2685239548811325,34.897941840551184,2.7276339443785003,0.06797983930311385,3.052687858004549,3.1774401282542977,1537.8875600177307,1.7674188833744822,6.191444204232748,-0.0018444892767653126,0.2144597178986635,-8.930638442856958,1.782538507408743,1.7825375531119387,10.856297237348771,5254.470200936965,1.611039170084628,9.850510739593693,-0.019806391900538817,0.2020768723725849,-34.12156606380886,3.2949490937659243,3.294889563756086,2.720352366909498,1316.6561430170511,1.2353639856850007,5.596616011431321,0.06636765116260432,0.0575381204542664,-6.0829772815701295,1.6506838074053853,1.6493490736983174,4.853176025390625,-0.24036056524721325,-0.49236757253834296,-0.4270636103025701,1.5763035080925027,762.9341413396274,1.4761259737814072,5.353107029107065,1.5434755835097604,0.022761328513488336,1.2555092624479132,1.9875177111217956,961.9626617255644,1.3665798560735745,3.806001355168061,-0.056179097126105186,0.0809421371318042,-3.814087313557594,1.4109124005676963,1.4097934994607528,1.1341065586499093,548.9099079391459,0.9227086798412445,4.778156458483041,0.03343238114567443,-0.1142251727936589,-2.0468594806375875,1.065469043547948,1.0649443922806061,0.8301777560503495,401.8077421130525,0.700209886325363,3.0016513358021037,0.050443474288254415,0.0396556350162679,-2.9744993143406653,0.912536191144559,0.9111409089983554,0.02985891237246651,0.3862822440361055,0.08042558433159545,2.1870798156480187,1058.5511309378708,1.692258154416701,9.541135447981265,1.662816806298778,0.023159984147075114,1.4788778907158018,0.8665569360516752,419.4153400879737,0.6525531885060933,4.274351958239012,0.003064245147416881,-0.0040389391476186,-2.7221604120869998,0.9308954429204165,0.9308903995915283,2.3695751764921424,1146.8792610912842,1.173388579759218,9.201201110658992,0.03533290021197603,0.0700161812744802,-6.489125446675896,1.5397478983033333,1.539342449389395,1.7145974049956902,829.8686719961134,1.0900803578394398,3.769407345547153,0.007226754628867552,0.1168612557726698,-3.695677536126404,1.3094463070237572,1.309426364861992,485.0
participant_01,sit,participant_01_sit_016,0.43911256807096644,-0.00822502317125171,-0.19303847618584183,8.00426990591925,4178.244166214096,2.520268451501998,32.13613379579721,2.7494440705703993,0.09679994315687444,2.8291818439116367,4.050133351312851,2114.177338647429,1.8150372065466702,5.973705674157005,0.02925359836955938,0.217417534477039,-8.699305172608769,2.012706914662544,2.012494310877139,8.703877724092013,4543.440782429703,1.7096267025379828,9.323539203355978,0.13197403435711608,0.2118175742684248,-30.73369419867476,2.953183853036669,2.9502335033166465,2.7868423346609883,1454.7370170944382,1.4700281899653136,5.240166964598609,-0.0677220369308731,-0.0542883506313008,-6.1667488036487415,1.6707568970221416,1.6693838188568224,5.234080078125,-0.53373613296638,-0.067601797506805,-0.420526549000644,0.6645125219109598,346.8768045911888,1.0055520751259663,4.739828997577484,1.3430293823749162,0.18788094400896152,0.8151763747257152,1.138716599645356,594.4122381381578,1.3586264723841976,2.745668937030564,-0.024292151341571373,0.1716367291665459,-2.19713705879486,1.067383112224546,1.0671066486745155,0.912648529189623,476.40427393264974,0.8257531156024033,4.223808787405933,-0.026575785287370736,-0.1457349842136174,-1.844524550460543,0.9556959775751196,0.955326399294829,0.41110614235129606,214.5981908610834,0.872135143749698,1.443224316024501,0.06687893290559492,0.1334684132667158,-2.324408886653991,0.6446541196780543,0.6411755940078319,0.0771848136014035,0.028285417917522603,-0.3448212766348001,1.6005643669043117,835.4976540362015,1.4172592513759485,7.502112999294352,1.4295603268249106,0.07875954793306253,1.2651341300053176,1.2089609858659445,631.0799417994772,0.6678860953332088,7.15648474928667,-0.01614908129540979,-0.0619794546534514,-2.4579282243333327,1.0996462061466088,1.0995276194193324,1.5365941238243783,802.1050650678595,1.0306513350795772,6.854720689944924,-0.024449143347250495,0.054437071474206,-3.4593549213502386,1.2398354263509301,1.239594338412522,0.8926896727315993,465.9857127721405,1.045476138549815,2.5863206766802938,0.07144059824102136,0.0530562553556499,-3.029800841038392,0.9475196208040413,0.9448225615064446,523.0
participant_01,sit,participant_01_sit_017,0.3253875824272217,-0.1028610135505645,-0.1639155212709415,8.48658796198208,4073.6731019746285,2.3700780449705205,34.14567975533714,2.618239325307506,0.11155171939848231,2.913174893819813,2.7622609639594793,1325.9081547874239,1.7815207754898377,4.9733893071529485,-0.00521455781436875,0.20848791107743891,-8.013969839189288,1.6620132838135437,1.6620051034697454,9.832753814911653,4719.803386412661,1.408482549386352,10.520310895526412,-0.03386452314089226,0.0858698332043597,-33.688372467072895,3.135905072038886,3.135722215839862,2.7451636375153843,1317.7012830326794,1.4772930747482595,5.265096398569371,-0.020315330209138865,0.00433992147924145,-5.380364567522502,1.656978077753864,1.6568535353239235,4.822876220703125,-0.24541077685479729,0.04224075030558198,-0.7770146012435721,1.4801862192308313,710.5016504955169,1.563777566162408,6.562404560186735,1.5747219746825054,0.12779409209449255,1.216629039284708,1.5612640818475745,749.4196863760958,1.5331755136311311,2.544070128607606,-0.036971866076187354,0.27240210961721967,-3.0802211913418973,1.2500523991932218,1.2495055349407518,1.8409452489030529,883.6689339122049,1.004683694955984,5.933572261061844,0.01615694186852718,-0.019975040792064948,-2.6248681788262167,1.3569105702564173,1.356814375256635,0.556029223226193,266.8988618536354,0.7446023425029278,1.7740569932494763,0.008306452328282333,0.05850727947308225,-2.7286911324543546,0.7457199342759151,0.7456736707341844,-0.07683505549566519,0.1913171334183707,-0.11466029520425977,2.4576252800270226,1179.6818779975429,1.4486215128688686,11.345950002546243,1.5787004832983353,0.04442100865980666,1.5676814982728546,1.32781345436004,637.3614935195397,0.5956485782333134,6.6578543780505255,-0.0016837638223802136,-0.02256587183298185,-2.906084236797589,1.1523091119229465,1.1523078817573191,2.0676856849201113,992.5064143852886,0.671425670870616,11.325053485037234,0.04033267880342633,-0.012409497213693,-4.895310797914842,1.438510483069057,1.437944951978382,1.5524195174315512,745.1742323760735,1.427964043473921,3.562083566403788,-0.019294539166497097,0.0915584915098352,-4.488052566701704,1.2461106679076295,1.245961282476928,482.0
participant_01,sit,participant_01_sit_018,0.5251661652767499,0.046670700643410806,-0.12083667852389335,5.497207384809008,2528.7764649925234,1.9020558901533036,24.923382718798425,2.385780414817118,0.18936704620244846,2.344612416756554,2.3524960896501126,1082.1697013478959,1.680380674507223,5.295716789736873,0.003514586014419595,0.06715391303753655,-5.747633767553931,1.5337889170172554,1.5337848902796352,6.458162963128063,2970.810641765418,1.4813785193490816,6.639030815784495,-0.05654069545858933,0.028179745868598602,-24.123610472059596,2.541920497059458,2.541291593487072,2.3752758534235663,1092.6475098472422,1.4466167113044333,5.677019867408301,0.003385819607411315,-0.10861900408223171,-5.139495558305131,1.5411967159314803,1.5411929968123934,4.622241210937499,-0.5949183794157391,0.3254248062801524,-0.5307161161315438,0.8353838244839527,384.28386630618195,0.7088977404750929,4.791316721994897,1.5439821016494126,0.14188205306478072,0.9139933394089657,0.8805676695934151,405.0690759779212,1.5478134617956234,2.3568379384594738,-0.0018092970517773967,-0.001438979633601,-2.1041213566716235,0.9383874163421186,0.9383856720951227,1.6042942524312034,737.9894496243824,1.2452685033724156,4.344898403607693,0.005651969606837089,-0.0966100963404038,-3.3098458855327486,1.266619989259462,1.2666073789581376,0.7335096548795162,337.42078110128347,1.2450987321150113,1.9322916809930988,0.029287531089137613,0.044274764140002046,-2.252723958784431,0.8569523991195855,0.8564517819933101,0.2926350043058324,0.2964114186189434,-0.18203117032294155,1.4913732368788926,686.0445686792461,1.372059742877923,7.534028069877985,1.619893628582951,0.1995639769294245,1.2212179317709402,1.4256064893683063,655.7912881970934,0.8201172912245009,5.770523490392765,-0.022058484587441723,-0.13611871331898479,-2.66534179735319,1.1941913858802538,1.1939876420500783,1.8315627293762666,842.5347961688178,1.3190975269171252,6.95931248122895,0.04526407553001433,0.14616684955674403,-3.666352876715356,1.354109141062807,1.3533524039865843,0.8555679477376098,393.5687601376948,0.9974250376691858,2.5705547060730414,-0.012490998537677054,0.0693469495089912,-2.874024415869752,0.92505349725412,0.9249691604251515,462.0
participant_01,sit,participant_01_sit_019,0.1521068571423672,-0.033406151316836066,-0.11601426760353639,5.7931286221172895,2919.822565994792,2.349606579781742,21.044749359082875,2.4498588342938854,0.2658781634224069,2.406891900795981,2.960692139356592,1492.2121649478145,1.3704417961610176,7.228315026856004,-0.054704866360815084,0.09328074471296965,-7.483259125858136,1.721535582484471,1.7206661905659075,6.27767996374401,3164.0005101391475,1.3387220450129949,10.453771440829312,-0.06693708415632557,0.14388970036913817,-20.958485713795167,2.506423854215276,2.505529876841226,2.5484562495015752,1284.4421535583658,1.1751330040106813,6.974429200822054,-0.02520678170659813,0.0080251580891964,-6.526720468094525,1.5965874956749408,1.5963885020575583,5.063359619140625,0.0999865703504763,-0.41129812374705443,-0.801133150056399,1.825855993632016,920.2458314509963,1.2455297307185589,7.66011338061696,1.508132752266666,0.07140679299572936,1.3512423889265819,1.641542933991897,827.3506332877511,1.459201316732887,3.57569805450072,-0.041894814200534536,0.0715123216304974,-3.1707149825466585,1.2819118961335814,1.28122712037792,1.8833018759029745,949.1990921616235,0.8156793953918103,6.82303309036188,0.02326626150257607,0.0251072749004478,-3.9155893923038394,1.3725316735242508,1.3723344621129991,0.5714904173437451,288.03567163381706,0.6385839100971662,2.006022148647883,0.0410934358702964,0.00067001173482475,-2.814240784337922,0.7570859183840174,0.7559698521394521,-0.06575354317486475,0.2934955820345722,0.20167686249965644,2.46534388329927,1242.5527355190827,1.673640666996932,8.87510879804616,1.7203269904204215,0.16720549097147594,1.5701413577443497,1.2960051013889755,653.1967794564248,0.6022476048359348,5.832924443847949,0.0012898768921668386,-0.01242835912047575,-2.89405674527766,1.1384229289553915,1.138422198215133,1.9788984765240527,997.3804581915331,1.0905857829358898,8.554622593252464,-0.046276568012688306,-0.03638411479469745,-3.161833161291291,1.4074942263722028,1.4067332641705934,2.145971372005288,1081.5864715854652,1.1167743988758536,7.338907447863383,-0.04301979568185437,0.0945970846541162,-3.880123188704649,1.465544975367797,1.464913434986958,506.0
participant_01,sit,participant_01_sit_020,0.2886343294383923,-0.019266514831005208,0.08726514779473117,6.892626289899274,3336.1140165702136,2.354279373348381,27.669964182131274,2.1770094764836005,0.09184804430711352,2.6253811704016,2.1149193119386527,1023.638858362392,1.1809046805525454,4.683717688007573,0.07467812735425433,0.17868538878731524,-6.967000433533706,1.456192341225496,1.454276215833379,7.203147146826044,3486.38336889616,1.2291513581049442,9.493887011283052,-0.09590534795364666,0.0594982785818115,-27.284729329924694,2.685580939497478,2.6838679451169063,2.2977915257297,1112.1506331964479,1.0564176949466528,4.830208183972545,-0.036931120116081864,-0.018250079243968452,-6.649824949328978,1.5162966178695805,1.5158468015369164,4.8629150390625,-0.4822749318867545,0.19324347738617687,-0.7391241722803765,1.4520721582059328,702.8148268763367,1.6755585387983767,5.838339283500417,1.3349588225645952,0.16051416903193927,1.2050195675614288,1.4188089093958065,686.7151461956965,1.184753194772522,2.6005890620620677,-0.056334907851095975,0.13609480178420352,-3.2346970727703845,1.1924690902654032,1.1911376534203788,1.3438690722788826,650.4436691042035,0.5955215400146282,5.135305967309727,-0.026490770565155426,-0.042944010888974204,-2.6225850142818987,1.1595563087681506,1.15925367037542,0.4671910172304747,226.12453569786368,0.6086734498172168,1.9724262572568525,0.02104363267337874,0.0531706331024607,-3.001238663482884,0.6838375916155581,0.6835137286335035,0.34423999474858624,0.26144008783983064,0.0557264225040557,2.6377350796278236,1276.6855259669599,1.6079878777120789,10.527653138288205,1.4847063673823218,0.07271551663207501,1.6241105503098685,1.2704631146951335,614.91458311752,0.4033332572669228,6.162441418587206,0.0020464680197711735,0.01811109864890775,-2.791968049284911,1.1271500799478698,1.1271482221496574,2.429322974488788,1175.8123524935247,0.8680470440622916,10.46851587617552,0.02768892282882204,0.0109712276284201,-3.9087214140829065,1.5588744820979683,1.5586285556503794,1.141448258803833,552.4704076358255,0.7861933965900303,2.4968503678832064,0.009102994392126501,0.1610689198526766,-4.25884836660606,1.0684245987952241,1.0683858192637308,486.0
participant_01,sit,participant_01_sit_021,0.5590078982462611,-0.14244366426121316,-0.27583664864262947,12.180233086054857,5456.900242047966,1.707386411284756,40.19162390976078,2.284547703265423,0.11515531098398672,3.4900190667179536,2.9046510701245194,1301.3098268611875,1.2249851794165236,6.59746755660482,0.02250204968258687,0.07171370940544505,-10.113746882992984,1.7044522323504514,1.704303690697324,12.745549368155755,5710.1199525006205,1.2788623902336949,10.116908303503626,-0.0020904621215175586,0.1504987248719556,-38.54187116619371,3.570091558796166,3.570090946762527,1.7470823335509487,782.7098178864153,1.196248400638511,5.37326275409733,0.0399726212194585,0.096355589565641,-5.41391177159707,1.3223767027583717,1.3217724212401123,4.50205517578125,-0.49575381142782476,0.23074695138890788,-0.49423813984698467,0.8962994865574235,401.55047988436826,1.1438777683968888,5.066613721388203,1.7200525063309968,0.14716630595738095,0.946730947290424,1.5232370770588441,682.4239342960404,1.9449699857322864,2.403158292926986,0.02717425525079692,0.18664513183635106,-2.661268891373687,1.2344940328763359,1.2341949104816645,1.473548985522209,660.1629876447165,1.2608445060722138,4.411703675074619,-0.04951555186100324,-0.17980403484064075,-2.770021204823692,1.2149077229972278,1.213898259955178,0.8500540329284446,380.83239353602943,1.331485633604348,1.947792043733304,0.06964040177178042,-0.08704632390340865,-2.764703903944568,0.924610089977056,0.9219837487333736,0.15328552373080487,0.25430715199237836,-0.33593526452502315,1.8363889599675247,822.7185057895921,1.4551873571010603,9.457088832051797,1.5389986688243027,0.10448999873355318,1.3551342959159158,1.307730789018712,585.8752470190435,0.8291169578520222,5.692396699325455,0.023518934430004444,-0.06125227045332335,-2.4749334125231,1.1438023995845763,1.1435605751418296,1.7598814564956546,788.4424673926178,0.8991885079053984,8.731892748239781,0.004901613021339794,-0.0351023561334365,-3.749463496810404,1.3266142929675775,1.3266052376255926,1.1358890540392022,508.8883945413102,1.30202374611424,3.0851426793080194,-0.028764508860713172,-0.10441154672651301,-3.603448787359343,1.0661690536726343,1.065780959690687,450.0
participant_01,sit,participant_01_sit_022,0.3834265599405932,-0.3200570318506169,-0.23868672965261464,5.316939393835637,3009.444697273122,2.2751877026003773,23.074015902824385,1.8292160797169448,0.05105138244745452,2.305848952953258,2.5944905659338264,1468.5003680875375,0.8136662434695503,6.999849760100325,-0.12077428481370303,-0.050243184203221644,-7.42751710545515,1.6152637536347085,1.6107422406871394,4.8229275371315605,2729.8109049251643,0.9322929161391291,10.036391942242895,-0.0733247785564136,0.0441675794587909,-21.332968092180074,2.197340224062243,2.19611646711452,1.2252039895599263,693.4742827234554,0.541357722876441,7.21078719430946,0.01964221175795219,-0.02557740789740425,-4.008349700943125,1.1070635962051458,1.1068893303126226,5.685147216796875,-0.45782014699384244,-0.03571396868539709,-0.6373958027978939,1.2037012035352461,681.3033511312241,1.3881788258862757,4.972332238426623,1.2838235858466187,0.07438645482306869,1.0971331749314877,1.334944969753607,755.5882596199779,1.1404194086171635,2.39589348998891,-0.0599266762261648,0.02072628066369195,-3.307125059109706,1.156951241961874,1.1553981866670933,1.0180860561736806,576.2441149394516,0.715895734904759,4.321709871300549,0.06635788973630695,-0.06938255421532286,-1.987513966478072,1.0111821921414244,1.0090025055338965,0.4906964251847194,277.73785511143126,0.6292571227829895,2.761267008518863,0.013497256963472651,0.0699340000204244,-2.474485327664943,0.7006272911686051,0.7004972699338088,0.02178500525535025,0.1851696878763182,0.288942950356542,1.4014687014756047,793.2425958592628,1.17051463920092,5.362137414722885,1.1470457092002473,0.050313230289856556,1.1838364335817702,0.6894036688379723,390.2074443142289,0.34269988299912,5.295011357745987,-0.008535848860233836,-0.0039808068091103,-2.925755077346821,0.8303472343265419,0.8303033595246814,0.6717987954830118,380.24300175560796,0.587292088460506,3.233882963636033,-0.03755151841224541,0.0004967564767138501,-3.283526317970297,0.8204930907802193,0.8196333299000302,1.3544827882721413,766.6470425006038,0.8127404615080746,4.896288455360584,-0.0037855813751233726,0.0862327443470442,-3.4777561233828664,1.1638286467081351,1.1638224900181906,568.0
participant_01,sit,participant_01_sit_023,-0.5528439679134798,0.12758780055616095,0.5905662986041923,1.2806786168896267,99.908940600102,1.048092616530813,6.10711955588105,1.9892685445500926,0.2571462377878964,1.1316707192861477,0.9716685929373893,75.80229610652808,1.5645924730866545,0.9364982683247076,-0.4749672804388469,-0.2406910111481982,-3.149651299626075,1.0941949142748122,0.985732515917675,1.9671627324682472,153.46328266667913,2.145312450928927,3.0894798571105317,-0.11860506537452253,-0.1569617987665704,-2.0893775618465766,1.407561683906159,1.4025557858667324,1.7242569570515653,134.51359586198518,1.6121813623488643,1.5056106443386403,-0.578894288924067,-0.4107675442210705,-5.016062971911453,1.4350524571598302,1.31310965157201,0.776776123046875,-0.4312702225542943,0.6006131656598986,0.32756577722508945,0.08826784966800186,6.885995622224994,0.4526381071057596,1.3100637510496347,0.9356861872194199,0.30533827717871076,0.29709905699615047,0.076342365402905,5.955658780994129,0.5287436500814882,0.2098340162619041,-0.2658018366964284,-0.4156779597348981,-0.55387715472689,0.3833966376927421,0.2763012222247759,0.2592265043503087,20.222907670628455,1.0134827942475333,0.8774850146958209,0.12062042609290152,0.1457320896794245,-0.5749337179282624,0.5232358851809973,0.5091429115192597,0.25862956698820977,20.176339094667718,0.9040007420259363,0.4682333951347688,-0.5332711789491027,-0.6002567920573251,-1.2034122798096112,0.7368905734815555,0.5085563557642454,-0.6808169899170484,0.17921443978654178,-0.0929204838676338,0.04943236316138195,3.8563422311273086,0.3700016537059895,0.9688393786530761,0.4883691348283938,0.11523537541655252,0.2223339001623053,0.11625711844021194,9.069508452317033,0.5351990626171801,0.4543424480016741,-0.1694561861504266,-0.135976157169934,-0.8959128118718078,0.380752567246578,0.34096498125205166,0.0629972430673773,4.914572424793772,0.31220232763454386,0.6211967669653188,-0.051592277136036695,-0.0868105867748891,-0.5898862959410752,0.25624013371729837,0.25099251595889727,0.052825292856238104,4.121033158947274,0.28996351895939837,0.6634642526469072,0.1564607253142426,0.1113565921430177,-0.14886798443875,0.2780382193549962,0.2298375357861246,79.0
participant_01,sit,participant_01_sit_024,0.34286174185802865,0.1199521276526609,0.014033052376910658,6.0985835153485946,3317.6406019165142,1.9671580530492336,25.108317871529646,2.385871523328519,0.04730981640663019,2.4695310314609524,3.07187199805378,1671.1039930804468,1.5132647941451738,8.098484463074191,0.010377033381718113,0.0991339774961262,-6.391753477259248,1.7527063875263267,1.7526756682437798,7.07035440639058,3846.285746443521,1.648024364941502,10.894652834070705,0.013201057532961,0.0292302347071284,-24.368304183962785,2.65904657242226,2.6590138033471318,1.647923892198934,896.4736155318469,1.2365964068925523,5.934216492265563,0.0231126327676478,-0.0150078626380441,-4.840733115993426,1.2839229283692952,1.283714879636025,5.454456298828124,-0.6614253183470641,0.2815718533724215,-0.17380336340135077,0.7213579762266279,392.42006023574027,1.151486411821431,3.787854033820626,1.4288627553612134,0.1548152038151103,0.8493279556370601,1.2349983668812965,671.8413734851961,1.2926715406785916,2.6626098947403647,-0.01041555987805457,0.0403932768490938,-3.138378628822274,1.1113536119385539,1.1113048037695583,0.9622085457798287,523.4432111909406,1.0013707228528104,3.103668638316289,0.008530685465712931,-0.0507156289868444,-2.57932020910403,0.9809593867099409,0.9809222934462386,0.5635620811487301,306.5788043098929,1.2754553587522452,1.2915011143716328,0.045348644887396,0.2130466021246266,-1.7878328983501022,0.7520761801452385,0.7507077201872444,0.18990335739358602,0.1345131383409747,-0.09712752320526519,1.2752578637239902,693.7426135029639,1.1004832007573313,6.518156054469442,1.3872089021775178,0.05370941071464736,1.1292731572670938,0.5480637406310926,298.14767868305915,0.5584046005918216,3.475548911863582,-0.024251690290722307,-0.0244657511943256,-2.041573750107724,0.740710392199981,0.7403132719539024,1.486094865279852,808.4383284977071,0.9575463439554233,6.253044028038962,0.011605933562309307,-0.0283198983567361,-4.383681825525563,1.2191101521083747,1.2190549065894662,1.161875880305914,632.0626068642199,1.0886172254885258,3.4841791405647964,0.05337671413524862,0.1552866126919316,-3.769881293190513,1.0792242370878213,1.077903465207304,545.0
